customer_id,name,dob,age,city,phone,email,annual_income,household_size,signup_date
C003970,Kavya Sharma,1963-05-29,62,Delhi,7777648436,kavya.sharma.3970@example.in,,5.0,2015-05-10
C003971,Ananya Kapoor,1998-03-17,27,Kochi,91-637-271-5948,ananya.kapoor.3971@example.in,668700.0,2.0,2017-02-22
C003972,Rhea Jain,1951-06-22,74,Lucknow,7378917801,rhea.jain.3972@example.in,527400.0,5.0,2018-12-18
C003973,Ishita Mishra,1973-03-29,52,Hyderabad,8049341905,ishita.mishra.3973@example.in,531600.0,4.0,2016-11-24
C003974,Akshay Jain,1998-06-15,27,Ahmedabad,9653491712,akshay.jain.3974@example.in,801900.0,2.0,2022-09-14
C003975,Rohan Menon,1990-12-05,35,Jaipur,6095889559,rohan.menon.3975@example.in,,5.0,2024-02-22
C003976,Sneha Kapoor,1960-05-02,65,Jaipur,8430562837,sneha.kapoor.3976@example.in,1274000.0,1.0,2020-11-29
C003977,Nikhil Mishra,1978-01-18,47,Kochi,8292201402,nikhil.mishra.3977@example.in,1320800.0,2.0,2024-07-20
C003978,Sanjay Subramanian,1951-07-16,74,Jaipur, 71880-09155 ,sanjay.subramanian.3978@example.in,1094300.0,1.0,2024-10-30
C003979,Aditya Khan,1955-03-28,70,Delhi,7902525729,aditya.khan.3979@example.in,1965100.0,3.0,2021-11-06
C003980,Krishna Subramanian,1999-03-24,26,Bhopal,6704000690,krishna.subramanian.3980@example.in,184700.0,1.0,2023-01-16
C003981,Rohan Banerjee,1956-07-21,69,Jaipur,8304527180,rohan.banerjee.3981@example.in,1359600.0,2.0,2016-12-17
C003982,Rahul Khan,2004-07-02,21,Kochi,7957502023,rahul.khan.3982@example.in,341100.0,6.0,2016-02-12
C003983,Ishaan Nair,1978-02-09,47,Mumbai,9805994779,ishaan.nair.3983@example.in,1191200.0,3.0,2018-10-30
C003984,Rhea Khan,1951-05-01,74,Lucknow,6172674421,rhea.khan.3984@example.in,1063800.0,7.0,2025-11-16
C003985,Ishita Iyer,2004-05-22,21,Jaipur,7732655322,ishita.iyer.3985@example.in,843700.0,3.0,2021-01-22
C003986,Kabir Verma,1966-08-27,59, Mumbai ,8286545011,kabir.verma.3986@example.in,582000.0,4.0,2019-07-22
C003987,Rhea Roy,1969-12-03,56,Hyderabad,,rhea.roy.3987@example.in,1279200.0,3.0,2015-02-03
C003988,Nisha Verma,2004-11-19,21,Ahmedabad,9809430656,nisha.verma.3988@example.in,743400.0,1.0,2019-09-07
C003989,Arjun Desai,1969-08-22,56,Bengaluru,7238567341,arjun.desai.3989@example.in,,1.0,2015-01-08
C003990,Pranav Mishra,1991-02-26,34,Bhopal,,pranav.mishra.3990@example.in,723900.0,5.0,2024-01-19
C003991,Rohan Mukherjee,1951-08-07,74,Pune,+91 78779 45880,rohan.mukherjee.3991@example.in,385600.0,7.0,2025-12-13
C003992,Diya Sinha,1972-11-10,53,Bengaluru,6240686000,diya.sinha.3992@example.in,608900.0,,2024-05-02
C003993,Sanjay Jain,1987-05-22,38,Pune,6514038558,sanjay.jain.3993@example.in,935500.0,6.0,2020-03-30
C003994,Aarav Nair,1993-12-15,32,Bhopal,7029736350,aarav.nair.3994@example.in,720900.0,6.0,2024-12-11
C003995,Aditi Khan,1967-11-23,58,Pune,9052421871,aditi.khan.3995@example.in,428500.0,2.0,2024-09-12
C003996,Priya Nair,1959-12-27,66,Delhi,8153071839,priya.nair.3996@example.in,981000.0,,2015-07-05
C003997,Ishaan Mukherjee,1972-01-28,53,Kochi, 98554-68955 ,ishaan.mukherjee.3997@example.in,2522400.0,4.0,2024-04-19
C003998,Rohan Rao,1993-06-11,32,Kolkata,+91 83747 35724,rohan.rao.3998@example.in,842800.0,3.0,2021-05-07
C003999,Aditya Kapoor,1986-11-29,39,Lakhnau,8595859865,,4098300.0,1.0,2017-05-16
C004000,ZOYA AGARWAL,2005-01-27,20,Jaipur,,zoya.agarwal.4000@example.in,229000.0,6.0,2022-02-09
C004001,Aditya Nair,1976-06-22,49,Delhi,7933551655,aditya.nair.4001@example.in,803500.0,3.0,2024-06-15
C004002,Meera Jain,1960-04-13,65,Bhopal,6901279977,meera.jain.4002@example.in,482500.0,7.0,2022-03-19
C004003,Sneha Menon,1955-06-12,70,HYDERABAD,8341605233,sneha.menon.4003@example.in,833900.0,,2025-10-10
C004004,Sneha Reddy,1962-08-28,63,Madras,91-708-163-4896,sneha.reddy.4004@example.in,677800.0,6.0,2015-04-21
C004005,Anika Roy,1980-04-15,45,Bengaluru,8933088372,anika.roy.4005@example.in,525200.0,5.0,2025-01-01
C004006,Krishna Kulkarni,1950-11-09,75,Poona,9587913284,krishna.kulkarni.4006@example.in,1100400.0,3.0,2018-01-17
C004007,Ananya Verma,1987-06-11,38,Jaipur,6123183582,ananya.verma.4007@example.in,499600.0,,2017-03-05
C004008,Rahul Khan,1966-09-24,59,Hyderabad,9591522439,rahul.khan.4008@example.in,1954200.0,3.0,2015-04-22
C004009,Sanjay Bose,2004-01-25,21,Kochi,8394175329,sanjay.bose.4009@example.in,423700.0,7.0,2023-10-29
C004010,Diya Banerjee,1981-08-09,44, Pune ,6595105278,diya.banerjee.4010@example.in,,5.0,2021-06-10
C004011,Rohan Rao,1995-03-09,30,Poona,+91 68376 65445,rohan.rao.4011@example.in,1120800.0,1.0,2024-05-23
C004012,Kabir Mukherjee,1983-10-21,42,Chennai,+91 88133 08423,kabir.mukherjee.4012@example.in,,3.0,2017-01-12
C004013,Priya Joshi,1993-06-29,32, Pune ,6125785339,priya.joshi.4013@example.in,975400.0,,2018-04-24
C004014,Aditya Sen,1966-01-11,59,Kolkata,8060355417,aditya.sen.4014@example.in,600200.0,1.0,2024-10-03
C004015,Shreya Khan,1952-10-30,73,Bhopal,7261669232,shreya.khan.4015@example.in,613300.0,1.0,2016-12-15
C004016,Shreya Chandra,1990-10-04,35,Hyderabad,6123579285,shreya.chandra.4016@example.in,759500.0,1.0,2018-08-16
C004017,Diya Verma,2004-06-03,21,Delhi,8879459682,diya.verma.4017@example.in,404100.0,4.0,2024-02-23
C004018,Sneha Roy,1961-07-28,64,Kochi,8154065008,sneha.roy.4018@example.in,479400.0,4.0,2020-01-16
C004019,Akshay Sharma,1980-01-30,45,Delhi,8836231127,akshay.sharma.4019@example.in,530200.0,5.0,2022-04-13
C004020,Ishita Verma,1992-10-07,33,Bengaluru,6065724038,ishita.verma.4020@example.in,838000.0,6.0,2020-08-11
C004021,Sanjay Joshi,1973-11-16,52,Chennai, 62148-27599 ,sanjay.joshi.4021@example.in,276100.0,6.0,2023-05-14
C004022,Pranav Mhta,1985-07-16,40,Kochi,9112405992,pranav.mehta.4022@example.in,831300.0,2.0,2021-06-22
C004023,Rahul Patel,1982-01-02,43,Delhi,8893338575,rahul.patel.4023@example.in,,1.0,2018-01-10
C004024,Meera Bose,1981-12-05,44,Hyderabad,8712036234,meera.bose.4024@example.in,1037600.0,5.0,2018-12-17
C004025,Aditya Menon,1991-07-09,34,Poona,(846) 548-1573,aditya.menon.4025@example.in,702400.0,4.0,2025-07-15
C004026,Saanvi Sinha,1980-05-28,45,KOCHI,+91 98064 46732,saanvi.sinha.4026@example.in,661300.0,3.0,2015-11-07
C004027,Ishita Das,1971-09-21,54,Kolkata,8536999409,ishita.das.4027@example.in,2118700.0,3.0,2016-05-20
C004028,Nikhil Mehta,1973-06-23,52,Bengaluru,8549258556,nikhil.mehta.4028@example.in,873500.0,4.0,2019-08-30
C004029,Zoya Bose,1967-06-01,58,Delhi,9039145613,zoya.bose.4029@example.in,,4.0,2024-06-05
C004030,Tanvi Mukherjee,1984-07-22,41,Delhi,8549561866,tanvi.mukherjee.4030@example.in,152900.0,,2017-01-27
C004031,Ishaan Rao,1999-02-19,26,Ahmedabad,6958035347,ishaan.rao.4031@example.in,1679300.0,5.0,2022-08-16
C004032,  meera   menon  ,1963-09-01,62,Mumbai,91-631-679-8251,meera.menon.4032@example.in,319000.0,4.0,2022-04-17
C004033,Diya Agarwal,1955-09-06,70,Hyderabad,8294094942,diya.agarwal.4033@example.in,624700.0,3.0,2020-07-22
C004034,Sanjay Mishra,1971-06-01,54,Jaipur,6196016932,sanjay.mishra.4034@example.in,448600.0,3.0,2024-04-12
C004035,Kabir Sharma,1972-12-15,53, Mumbai ,8795835160,kabir.sharma.4035@example.in,604900.0,4.0,2023-08-29
C004036,Pranav Joshi,1991-03-29,34,Delhi,7966130772,pranav.joshi.4036@example.in,598500.0,2.0,2025-07-25
C004037,Kavya Bose,1998-03-20,27,Jaipur,8525847165,kavya.bose.4037@example.in,356400.0,7.0,2017-09-08
C004038,Aarav Kulkarni,1985-02-25,40,PUNE,6736019336,aarav.kulkarni.4038@example.in,782600.0,4.0,2025-06-27
C004039,Saanvi Kapoor,1979-06-19,46,Delhi,9501947002,saanvi.kapoor.4039@example.in,639800.0,7.0,2022-07-02
C004040,Pooja Agarwal,1984-04-20,41,Chennai,6899604290,pooja.agarwal.4040@example.in,385400.0,1.0,2024-01-23
C004041,RAHUL GUPTA,2005-12-25,20,Bengaluru,6278662878,rahul.gupta.4041@example.in,2533500.0,5.0,2015-07-01
C004042,MEERA SINGH,2000-04-16,25,Ahmedabad,7328773612,meera.singh.4042@example.in,606700.0,7.0,2021-01-20
C004043,Sneha Iyer,1963-07-01,62,Bengaluru,7249661577,sneha.iyer.4043@example.in,,6.0,2018-11-28
C004044,Kabir Joshi,1970-08-27,55,Bengaluru,9617224225,kabir.joshi.4044@example.in,680400.0,6.0,2020-06-20
C004045,Varun Das,1991-03-17,34,Pune,+91 62734 52808,varun.das.4045@example.in,,5.0,2017-09-27
C004046,Diya Das,1998-06-26,27,Kochi,7914437214,diya.das.4046@example.in,572100.0,6.0,2019-12-08
C004047,Pooja Desai,1979-05-18,46,Ahmedabad,9447201998,pooja.desai.4047@example.in,373600.0,3.0,2021-12-01
C004048,Ishita Jain,1960-12-02,65,Chennai, 82561-89048 ,ishita.jain.4048@example.in,350000.0,2.0,2024-02-23
C004049,Sanjay Kulkarni,1970-04-11,55, Jaipur ,8304495184,sanjay.kulkarni.4049@example.in,2495400.0,7.0,2021-05-30
C004050,Rhea Kapoor,1962-05-10,63,Kolkata,9719595215,rhea.kapoor.4050@example.in,396200.0,1.0,2015-06-24
C004051,Kavya Mukherjee,1991-05-28,34,Lucknow,7409553288,kavya.mukherjee.4051@example.in,4420500.0,5.0,2024-01-15
C004052,Sahil Menon,1996-04-20,29,Ahmedabad,7826389564,sahil.menon.4052@example.in,,3.0,2016-01-10
C004053,Anika Sharma,1977-02-17,48,Kolkata,6061548234,anika.sharma.4053@example.in,586000.0,6.0,2017-11-12
C004054,Sahil Jain,1999-03-25,26,Kolkata,9519979301,sahil.jain.4054@example.in,629000.0,1.0,2022-02-17
C004055,Akshay Mishra,1976-01-08,49,Kochi,9125101768,akshay.mishra.4055@example.in,1763000.0,4.0,2025-09-23
C004056,Sneha Roy,1954-08-23,71,Bhopal,91-774-091-8780,sneha.roy.4056@example.in,931300.0,7.0,2018-07-30
C004057,Ananya Sinha,1977-09-14,48,Kochi,6044620544,ananya.sinha.4057@example.in,400400.0,3.0,2023-12-13
C004058,Varun Desai,1969-06-12,56,Chennai,9097401058,varun.desai.4058@example.in,,5.0,2019-01-19
C004059,Arjun Chandra,1953-07-30,72,Lucknow,7240363306,arjun.chandra.4059@example.in,499700.0,4.0,2015-11-16
C004060,Vikram Sharma,1970-04-29,55,Bhopal,6636277715,vikram.sharma.4060@example.in,639300.0,6.0,2018-07-15
C004061,Tanvi Sen,1985-08-15,40,Chennai, 95520-63424 ,tanvi.sen.4061@example.in,664700.0,1.0,2018-07-21
C004062,Aarav Banerjee,2005-05-27,20, Ahmedabad ,8495159890,aarav.banerjee.4062@example.in,1831300.0,5.0,2022-05-20
C004063,Akshay Banerjee,1961-03-21,64,Kolkata,8530971559,akshay.banerjee.4063@example.in,410800.0,1.0,2018-06-08
C004064,AKSHAY MUKHERJEE,1952-07-07,73,Chennai,8423058093,akshay.mukherjee.4064@example.in,546700.0,5.0,2020-12-22
C004065,Aditya Agarwal,1968-10-28,57,Chennai,9352719590,aditya.agarwal.4065@example.in,516500.0,7.0,2022-07-12
C004066,Mira Mishra,1996-04-16,29,Pune,9586796806,mira.mishra.4066@example.in,1929700.0,7.0,2025-06-07
C004067,Kavya Menon,2003-11-14,22,Lucknow,9545358674,kavya.menon.4067@example.in,5358000.0,7.0,2021-10-14
C004068,Priya Mukherjee,1976-05-31,49,Jaipur,6402921816,priya.mukherjee.4068@example.in,1831200.0,3.0,2019-11-29
C004069,ZOYA RAO,1953-12-21,72,Bhopal,91-618-942-9439,zoya.rao.4069@example.in,759900.0,1.0,2023-11-25
C004070,Aditya Kapoor,1963-11-11,62,Bhopal,(754) 503-8678,aditya.kapoor.4070@example.in,2170900.0,2.0,2017-02-25
C004071,Nikhil Shah,2005-09-13,20,Kolkata,(799) 798-7168,nikhil.shah.4071@example.in,451500.0,1.0,2021-08-23
C004072,Krishna Agarwal,1961-02-20,64,Delhi,6949808692,krishna.agarwal.4072@example.in,485500.0,6.0,2023-03-22
C004073,Zoya Khan,1977-01-07,48,Bhopal, 96860-84197 ,zoya.khan.4073@example.in,1190000.0,6.0,2015-01-18
C004074,Rhea Sen,1966-10-28,59,Chennai,9765848677,rhea.sen.4074@example.in,2115600.0,1.0,2024-03-16
C004075,Ishaan Bose,1973-06-29,52,Pune,6271538292,ishaan.bose.4075@example.in,1669700.0,7.0,2022-05-29
C004076,Akshay Gupta,1968-04-18,57,Hyderbad,9773592319,akshay.gupta.4076@example.in,313200.0,7.0,2020-10-28
C004077,Krishna Kulkarni,1997-08-18,28,Kolkata,6442181292,krishna.kulkarni.4077@example.in,1122800.0,2.0,2024-03-26
C004078,Meera Jain,1957-08-15,68,Chennai,7094780487,meera.jain.4078@example.in,186100.0,,2017-08-04
C004079,Pranav Nair,1956-03-23,69,Bengaluru,6617040632,pranav.nair.4079@example.in,362200.0,3.0,2020-07-15
C004080,Zoya Rao,1990-02-05,35,Hyderabad,6593110312,zoya.rao.4080@example.in,388500.0,4.0,2016-04-20
C004081,Aditi Sinha,1977-09-06,48,Delhi,9956941484,aditi.sinha.4081@example.in,617000.0,6.0,2015-08-30
C004082,Rhea Mehta,1972-01-29,53,Hyderabad,6754436304,rhea.mehta.4082@example.in,711200.0,4.0,2023-06-09
C004083,Akshay Mehta,1980-01-05,45,Kolkata,9968894877,akshay.mehta.4083@example.in,2391200.0,1.0,2021-05-14
C004084,Rahul Shah,1997-01-18,28,Lucknow,6289452029,rahul.shah.4084@example.in,1274600.0,2.0,2017-11-15
C004085,Aarav Menon,1957-02-17,68,Hyderabad,9021697072,aarav.menon.4085@example.in,1317800.0,3.0,2024-03-12
C004086,Shreya Sharma,1993-12-31,32,Ahemdabad,6291058318,shreya.sharma.4086@example.in,230700.0,3.0,2015-12-04
C004087,Arjun Kapoor,1966-11-15,59,Hyderabad,6777165316,arjun.kapoor.4087@example.in,900400.0,3.0,2021-10-26
C004088,Rahul Sinha,1990-09-02,35,Mumbai,9065852829,rahul.sinha.4088@example.in,1139900.0,3.0,2019-08-21
C004089,Krishna Shah,1956-11-19,69,Kochi,8334594733,krishna.shah.4089@example.in,972800.0,6.0,2016-03-29
C004090,Anika Banerjee,1983-07-18,42,Mumbai,7515490764,anika.banerjee.4090@example.in,958500.0,1.0,2023-07-22
C004091,Meera Khan,1960-04-12,65,Lucknow,91-716-189-1719,meera.khan.4091@example.in,1266100.0,6.0,2025-09-28
C004092,Sahil Tiwari,2003-11-10,22,Delhi,7170028968,sahil.tiwari.4092@example.in,657900.0,3.0,2021-05-20
C004093,Kavya Shah,1982-11-26,43,Pune,7287666191,kavya.shah.4093@example.in,928900.0,4.0,2023-08-08
C004094,Shreya Mishra,1970-03-01,55,Kochi,6205127248,shreya.mishra.4094@example.in,1403200.0,5.0,2017-06-21
C004095,Saanvi Joshi,1981-07-10,44,Jaipur,9640488541,saanvi.joshi.4095@example.in,1079300.0,1.0,2015-01-22
C004096,Sahil Mukherjee,1963-01-24,62,Hyderabad,6691535821,sahil.mukherjee.4096@example.in,702100.0,2.0,2017-01-08
C004097,Mira Banerjee,1955-03-08,70,Delhi,6629821258,mira.banerjee.4097@example.in,,2.0,2017-02-03
C004098,Aarav Kulkarni,2001-09-09,24,Bengaluru,6208481998,aarav.kulkarni.4098@example.in,,6.0,2016-06-12
C004099,Tanvi Chandra,1983-09-02,42,Bengaluru,7180120453,tanvi.chandra.4099@example.in,3869200.0,1.0,2021-05-28
C004100,Mira Iyer,2000-06-11,25,Bhopal,6144841077,mira.iyer.4100@example.in,336000.0,7.0,2025-12-16
C004101,Ishita Khan,1950-07-05,75,Pune,9712559194,ishita.khan.4101@example.in,143900.0,1.0,2022-11-21
C004102,Diya Mehta,2004-06-28,21,Lucknow,9708894506,diya.mehta.4102@example.in,549000.0,7.0,2025-02-17
C004103,Zoya Verma,1988-07-22,37,Lucknow,,zoya.verma.4103@example.in,809100.0,1.0,2023-06-15
C004104,Krishna Iyer,2005-08-22,20,Ahmedabad,6523848299,krishna.iyer.4104@example.in,2563700.0,2.0,2021-03-24
C004105,Diya Joshi,1996-08-29,29, Ahmedabad ,8157343676,diya.joshi.4105@example.in,745900.0,3.0,2017-09-12
C004106,Pooja Sinha,1980-08-09,45,Kochi,6608859724,pooja.sinha.4106@example.in,,3.0,2025-07-27
C004107,Aarav Mihra,1982-08-31,43,Kolkata,7256091747,aarav.mishra.4107@example.in,628500.0,7.0,2017-01-19
C004108,Kabir Roy,1999-09-10,26,Kolkata,+91 69519 97559,kabir.roy.4108@example.in,723000.0,3.0,2018-09-27
C004109,Nikhil Chandra,1965-09-29,60,Ahmedabad,6069737053,nikhil.chandra.4109@example.in,1241400.0,2.0,2018-08-12
C004110,Sneha Gupta,1987-03-28,38,Mumbai,8744074592,sneha.gupta.4110@example.in,934300.0,3.0,2018-11-21
C004111,Aditya M.,1973-11-05,52,Hyderabad,9743573286,aditya.mishra.4111@example.in,632300.0,1.0,2025-11-13
C004112,Sanjay Desai,2000-03-31,25,Ahmedabad,7794098581,sanjay.desai.4112@example.in,394300.0,3.0,2021-02-03
C004113,Ananya Iyer,1965-06-05,60,Pune,,ananya.iyer.4113@example.in,1177800.0,5.0,2025-07-01
C004114,Sneha Desai,1988-06-07,37,Kolkata,6566441260,sneha.desai.4114@example.in,1013900.0,5.0,2019-09-11
C004115,Saanvi Khan,1979-07-15,46, Pune ,8661827813,saanvi.han.4115@example.in,,2.0,2025-05-06
C004116,Diya Jain,1995-01-10,30,Bengaluru,9625543005,diya.jain.4116@example.in,1110300.0,4.0,2018-11-06
C004117,Aditi Mehta,2005-11-03,20, Lucknow ,8446576066,aditi.mehta.4117@example.in,,3.0,2024-08-17
C004118,Mira Jain,1981-08-19,44,Jaypur,7080272431,mira.jain.4118@example.in,1890900.0,2.0,2022-11-23
C004119,Varun Nair,1957-11-19,68,Mumbai,7581730037,varun.nair.4119@example.in,1514600.0,,2022-10-22
C004120,Varun Desai,1980-05-13,45,Chennai,6051659902,varun.desai.4120@example.in,1036900.0,3.0,2021-04-27
C004121,Nisha Reddy,1991-04-17,34,Lucknow,(718) 502-0468, nisha.reddy.4121@example.in ,1452700.0,4.0,2019-12-05
C004122,Krishna Agarwal,1970-06-17,55,Mumbai,7890645052,krishna.agarwal.4122@example.in,1145700.0,5.0,2019-04-16
C004123,Sanjay Sharma,1962-04-03,63,Pune,9032874274,sanjay.sharma.4123@example.in,1658300.0,,2017-10-29
C004124,Akshay Bose,1967-10-27,58,Ahmedabad,7214491754,akshay.bose.4124@example.in,418300.0,6.0,2016-10-04
C004125,Varun Sharma,1954-04-11,71,Bhopal,8180805749,varun.sharma.4125@example.in,1059800.0,7.0,2020-10-01
C004126,Tanvi Kapoor,1968-08-03,57,Chennai,7241798929,tanvi.kapoor.4126@example.in,282200.0,1.0,2018-09-17
C004127,Nisha Mishra,1986-01-21,39,Delhi, 97934-58593 ,nisha.mishra.4127@example.in,298700.0,5.0,2025-03-27
C004128,Sneha Khan,1978-12-23,47,Chennai,,sneha.khan.4128@example.in,,,2022-03-06
C004129,Kavya Nair,1967-07-22,58,Bhopal,8232689569,kavya.nair.4129@example.in,967300.0,3.0,2022-04-05
C004130,Mira Das,1952-10-10,73,Mumbai,8365849361,,575500.0,,2025-12-26
C004131,Priya Mishra,1997-01-23,28,Jaipur, 80218-74030 ,priya.mishra.4131@example.in,473100.0,6.0,2018-07-16
C004132,Aditi Kulkarni,2004-04-07,21,Jaipur,7349590389,aditi.kulkarni.4132@example.in,195300.0,2.0,2020-12-04
C004133,Rahul Mehta,1980-04-21,45,Mumbai,7054750677,rahul.mehta.4133@example.in,,6.0,2024-12-17
C004134,Rohan Menon,2001-08-31,24,CHENNAI,7013959922,rohan.menon.4134@example.in,830400.0,,2024-07-13
C004135,Shreya Rao,1984-04-22,41,Bengaluru,8796416226,shreya.rao.4135@example.in,726200.0,7.0,2023-07-28
C004136,Meera Kapoor,1962-09-23,63,Jaipur,9896399196,meera.kapoor.4136@example.in,715000.0,3.0,2016-11-18
C004137,Pranav Menon,1981-10-05,44,Chennai,7114841038,pranav.menon.4137@example.in,,3.0,2023-05-19
C004138,Kavya Subramanian,1978-06-20,47,CHENNAI,8210984643,kavya.subramanian.4138@example.in,423400.0,7.0,2025-09-12
C004139,AARAV TIWARI,2005-06-29,20,Lucknow,6563342595,aarav.tiwari.4139@example.in,735000.0,7.0,2024-09-18
C004140,Rohan Khan,2003-02-18,22,Kolkata ,7996772977,rohan.khan.4140@example.in,625100.0,6.0,2022-04-03
C004141,Kavya Bose,1970-05-09,55,Chennai, 71553-36336 ,kavya.ose.4141@example.in,2403600.0,3.0,2016-12-03
C004142,Diya Singh,1973-08-07,52,Bengaluru,6563111237,diya.singh.4142@example.in,853000.0,5.0,2021-12-17
C004143,Zoya Mehta,1979-02-25,46,Bhopal,8734565938,zoya.mehta.4143@example.in,384300.0,2.0,2021-10-08
C004144,Varun Chandra,2001-02-28,24,Mumbai,(829) 028-4549,varun.chandra.4144@example.in,1017800.0,1.0,2016-12-12
C004145,Kavya Menon,1963-07-20,62,Chennai,9472616251,kavya.menon.4145@example.in,706000.0,4.0,2022-04-01
C004146,Akshay Sharma,1969-01-14,56,MUMBAI,9484043792,akshay.sharma.4146@example.in,585900.0,5.0,2024-08-04
C004147,Priya Nair,1970-02-08,55,BHOPAL,6993354339,priya.nair.4147@example.in,575900.0,6.0,2022-04-24
C004148,Priya Mehta,1984-01-04,41,Bengaluru,9463467077,priya.mehta.4148@example.in,385500.0,6.0,2020-09-07
C004149,Rhea Mishra,1965-03-28,60,Dilli,6197350511,rhea.mishra.4149@example.in,31660355.77405591,2.0,2021-05-26
C004150,Ishaan Kulkarni,2003-01-16,22,Jaipur,6995031973,ishaan.kulkarni.4150@example.in,893100.0,,2016-02-20
C004151,Ananya G.,2003-10-08,22,Pune,7812105125,ananya.gupta.4151@example.in,1948900.0,6.0,2016-11-18
C004152,Rahul Bose,1967-08-08,58, Jaipur ,7757549021,rahul.bose.4152@example.in,370100.0,4.0,2021-12-20
C004153,Sanjay Sharma,1974-03-26,51,Kochi,91-979-019-5926,,1234300.0,3.0,2025-05-22
C004154,Sanjay Tiwari,1985-01-02,40,Ahmedabad,9586970595,sanjay.tiwari.4154@example.in,465800.0,7.0,2015-01-04
C004155,Sneha Reddy,1987-04-23,38,Bengaluru,9946972433,sneha.reddy.4155@example.in,1831700.0,2.0,2020-10-07
C004156,Sanjay Roy,1979-10-25,46,BHOPAL,7072736151,sanjay.roy.4156@example.in,410700.0,3.0,2024-03-23
C004157,Ishita Tiwari,1989-10-08,36,Mumbai,7822626607,ishita.tiwari.4157@example.in,1738700.0,6.0,2023-06-06
C004158,Sanjay Joshi,1999-05-29,26,Mumbai,9667505502,sanjay.joshi.4158@example.in,,3.0,2017-03-21
C004159,Kavya Menon,2004-08-11,21, Delhi ,7385943431,kavya.menon.4159@example.in,807000.0,7.0,2015-08-26
C004160,Ananya Mehta,1974-01-18,51,Jaipur,9254380829,ananya.mehta.4160@example.in,2803000.0,1.0,2024-05-23
C004161,Mira Bose,1970-02-04,55,Cochin,+91 72191 64652,mira.bose.4161@example.in,,7.0,2024-09-12
C004162,Kabir Das,1956-09-18,69,Mumbai,7485316163,kabir.das.4162@example.in,544100.0,5.0,2020-11-30
C004163,Vikram Gupta,2004-07-20,21,Kochi,(991) 478-8337,vikram.gupta.4163@example.in,,6.0,2021-08-05
C004164,Ishaan Sharma,1972-08-29,53,LUCKNOW, 71768-52305 ,ishaan.sharma.4164@example.in,1336600.0,,2023-08-29
C004165,Zoya Mishra,1990-03-26,35,Lucknow,8338852832,zoya.mishra.4165@example.in,1024600.0,1.0,2020-11-18
C004166,Anika Mukherjee,2003-08-16,22,Bengaluru,9380735494,anika.mukherjee.4166@example.in,549100.0,6.0,2015-03-30
C004167,Rahul Joshi,1977-01-29,48,Bhopal, 91994-02875 ,rahul.joshi.4167@example.in,986700.0,3.0,2025-04-11
C004168,Kavya Khan,1990-03-08,35,Hyderabad,(855) 790-5206,kavya.khan.4168@example.in,,5.0,2015-06-23
C004169,Pooja Iyer,1990-11-27,35,Jaipur,8623072075,pooja.iyer.4169@example.in,605500.0,4.0,2022-11-27
C004170,Rhea Jain,1951-03-23,74,Chennai,6159704283,rhea.jain.4170@example.in,1069300.0,5.0,2019-09-02
C004171,Mira Tiwari,1997-09-30,28,Chennai,6377891081,mira.tiwari.4171@example.in,922500.0,2.0,2021-09-04
C004172,Ishita K.,1988-03-16,37,Pune,,ishita.kapoor.4172@example.in,775000.0,7.0,2020-04-04
C004173,Pranav Verma,1959-02-23,66,Hyd,7581263223,,432400.0,6.0,2022-09-22
C004174,Sneha Sinha,1980-11-01,45,Pune,,sneha.sinha.4174@example.in,384700.0,4.0,2023-01-23
C004175,Sneha S.,2000-12-05,25,Bengluru,91-838-704-1906,sneha.subramanian.4175@example.in,1195400.0,7.0,2015-04-02
C004176,Ishita Kulkarni,1998-08-26,27,Hyderabad,7560539986,ishita.kulkarni.4176@example.in,769500.0,2.0,2015-03-13
C004177,Rhea Singh,1962-01-09,63,Kochin,(867) 681-3061,rhea.singh.4177@example.in,853400.0,2.0,2022-04-22
C004178,Aditi Das,1956-06-02,69,Kochi,7809664503,aditi.das.4178@example.in,396500.0,5.0,2015-10-15
C004179,A. Mukherjee,1991-11-25,34,Bhopal,9731095236,anika.mukherjee.4179@example.in,1049800.0,5.0,2016-10-16
